SiteID,Date,Time,Date.Time,Water.Temp.C,Air.Temp.C,Water.BP.psi,Air.BP.psi,Water.Level.ft,Discrete.Water.Temp.C,Discrete.Air.Temp.C,Discrete.Water.Level.ft,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Water.BP.psi,Flag.Air.BP.psi,Flag.Water.Level.ft,Flag.Discrete.Water.Temp.C,Flag.Discrete.Air.Temp.C,Flag.Discrete.Water.Level.ft,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.BP.psi,Flag.Spike.Water.BP.psi,Flag.RoC.Water.BP.psi,Flag.Flat.Water.BP.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Water.Level.ft,Flag.Spike.Water.Level.ft,Flag.RoC.Water.Level.ft,Flag.Flat.Water.Level.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.BP.psi,RAW.Water.BP.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Water.Level.ft,RAW.Water.Level.ft,Comment.MOD.Discrete.Water.Temp.C,RAW.Discrete.Water.Temp.C,Comment.MOD.Discrete.Air.Temp.C,RAW.Discrete.Air.Temp.C,Comment.MOD.Discrete.Water.Level.ft,RAW.Discrete.Water.Level.ft
ECO66G12,2013-05-26,02:30:00,2013-05-26 02:30:00,14.517,10.259,14.5515,14.2803,0.599,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 02:30:00,,14.517,,10.259,,14.5515,,14.2803,,0.599,,NA,,NA,,NA
ECO66G12,2013-05-26,03:00:00,2013-05-26 03:00:00,14.421,9.965,14.5535,14.2833,0.597,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 03:00:00,,14.421,,9.965,,14.5535,,14.2833,,0.597,,NA,,NA,,NA
ECO66G12,2013-05-26,03:30:00,2013-05-26 03:30:00,14.23,9.866,14.5574,14.2872,0.596,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 03:30:00,,14.23,,9.866,,14.5574,,14.2872,,0.596,,NA,,NA,,NA
ECO66G12,2013-05-26,04:00:00,2013-05-26 04:00:00,14.134,9.669,14.5548,14.284,0.598,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 04:00:00,,14.134,,9.669,,14.5548,,14.284,,0.598,,NA,,NA,,NA
ECO66G12,2013-05-26,04:30:00,2013-05-26 04:30:00,14.038,9.669,14.5544,14.2862,0.592,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 04:30:00,,14.038,,9.669,,14.5544,,14.2862,,0.592,,NA,,NA,,NA
ECO66G12,2013-05-26,05:00:00,2013-05-26 05:00:00,13.942,9.669,14.5632,14.293,0.596,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 05:00:00,,13.942,,9.669,,14.5632,,14.293,,0.596,,NA,,NA,,NA
ECO66G12,2013-05-26,05:30:00,2013-05-26 05:30:00,13.75,9.571,14.5695,14.2993,0.596,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 05:30:00,,13.75,,9.571,,14.5695,,14.2993,,0.596,,NA,,NA,,NA
ECO66G12,2013-05-26,06:00:00,2013-05-26 06:00:00,13.654,9.472,14.5737,14.3033,0.597,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 06:00:00,,13.654,,9.472,,14.5737,,14.3033,,0.597,,NA,,NA,,NA
ECO66G12,2013-05-26,06:30:00,2013-05-26 06:30:00,13.558,9.275,14.5848,14.3113,0.604,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 06:30:00,,13.558,,9.275,,14.5848,,14.3113,,0.604,,NA,,NA,,NA
ECO66G12,2013-05-26,07:00:00,2013-05-26 07:00:00,13.461,9.077,14.5891,14.3171,0.6,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 07:00:00,,13.461,,9.077,,14.5891,,14.3171,,0.6,,NA,,NA,,NA
ECO66G12,2013-05-26,07:30:00,2013-05-26 07:30:00,13.365,9.077,14.5888,14.3193,0.595,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 07:30:00,,13.365,,9.077,,14.5888,,14.3193,,0.595,,NA,,NA,,NA
ECO66G12,2013-05-26,08:00:00,2013-05-26 08:00:00,13.269,9.373,14.5862,14.3187,0.59,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 08:00:00,,13.269,,9.373,,14.5862,,14.3187,,0.59,,NA,,NA,,NA
ECO66G12,2013-05-26,08:30:00,2013-05-26 08:30:00,13.269,9.669,14.5838,14.3133,0.597,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 08:30:00,,13.269,,9.669,,14.5838,,14.3133,,0.597,,NA,,NA,,NA
ECO66G12,2013-05-26,09:00:00,2013-05-26 09:00:00,13.269,10.161,14.5817,14.3115,0.596,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 09:00:00,,13.269,,10.161,,14.5817,,14.3115,,0.596,,NA,,NA,,NA
ECO66G12,2013-05-26,09:30:00,2013-05-26 09:30:00,13.269,11.041,14.5793,14.3093,0.596,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 09:30:00,,13.269,,11.041,,14.5793,,14.3093,,0.596,,NA,,NA,,NA
ECO66G12,2013-05-26,10:00:00,2013-05-26 10:00:00,13.365,12.207,14.5819,14.311,0.598,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 10:00:00,,13.365,,12.207,,14.5819,,14.311,,0.598,,NA,,NA,,NA
ECO66G12,2013-05-26,10:30:00,2013-05-26 10:30:00,13.461,13.846,14.5822,14.3107,0.599,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 10:30:00,,13.461,,13.846,,14.5822,,14.3107,,0.599,,NA,,NA,,NA
ECO66G12,2013-05-26,11:00:00,2013-05-26 11:00:00,13.75,15.951,14.5856,14.3175,0.591,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 11:00:00,,13.75,,15.951,,14.5856,,14.3175,,0.591,,NA,,NA,,NA
ECO66G12,2013-05-26,11:30:00,2013-05-26 11:30:00,13.942,17.284,14.5885,14.3226,0.586,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 11:30:00,,13.942,,17.284,,14.5885,,14.3226,,0.586,,NA,,NA,,NA
ECO66G12,2013-05-26,12:00:00,2013-05-26 12:00:00,14.038,17.76,14.5911,14.3229,0.592,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 12:00:00,,14.038,,17.76,,14.5911,,14.3229,,0.592,,NA,,NA,,NA
ECO66G12,2013-05-26,12:30:00,2013-05-26 12:30:00,14.421,18.045,14.5924,14.32,0.602,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 12:30:00,,14.421,,18.045,,14.5924,,14.32,,0.602,,NA,,NA,,NA
ECO66G12,2013-05-26,13:00:00,2013-05-26 13:00:00,14.804,18.996,14.5892,14.3207,0.593,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 13:00:00,,14.804,,18.996,,14.5892,,14.3207,,0.593,,NA,,NA,,NA
ECO66G12,2013-05-26,13:30:00,2013-05-26 13:30:00,15.091,19.662,14.5879,14.3175,0.597,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 13:30:00,,15.091,,19.662,,14.5879,,14.3175,,0.597,,NA,,NA,,NA
ECO66G12,2013-05-26,14:00:00,2013-05-26 14:00:00,15.378,20.329,14.5798,14.31,0.596,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 14:00:00,,15.378,,20.329,,14.5798,,14.31,,0.596,,NA,,NA,,NA
ECO66G12,2013-05-26,14:30:00,2013-05-26 14:30:00,15.76,21.282,14.5743,14.3039,0.597,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 14:30:00,,15.76,,21.282,,14.5743,,14.3039,,0.597,,NA,,NA,,NA
ECO66G12,2013-05-26,15:00:00,2013-05-26 15:00:00,16.046,22.142,14.5708,14.2997,0.599,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 15:00:00,,16.046,,22.142,,14.5708,,14.2997,,0.599,,NA,,NA,,NA
ECO66G12,2013-05-26,15:30:00,2013-05-26 15:30:00,16.332,22.717,14.5672,14.2961,0.599,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 15:30:00,,16.332,,22.717,,14.5672,,14.2961,,0.599,,NA,,NA,,NA
ECO66G12,2013-05-26,16:00:00,2013-05-26 16:00:00,16.618,23.196,14.5637,14.2943,0.595,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 16:00:00,,16.618,,23.196,,14.5637,,14.2943,,0.595,,NA,,NA,,NA
ECO66G12,2013-05-26,16:30:00,2013-05-26 16:30:00,16.713,23.484,14.5571,14.2891,0.592,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 16:30:00,,16.713,,23.484,,14.5571,,14.2891,,0.592,,NA,,NA,,NA
ECO66G12,2013-05-26,17:00:00,2013-05-26 17:00:00,16.808,23.388,14.5529,14.2817,0.599,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 17:00:00,,16.808,,23.388,,14.5529,,14.2817,,0.599,,NA,,NA,,NA
ECO66G12,2013-05-26,17:30:00,2013-05-26 17:30:00,16.808,23.004,14.5529,14.2819,0.599,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 17:30:00,,16.808,,23.004,,14.5529,,14.2819,,0.599,,NA,,NA,,NA
ECO66G12,2013-05-26,18:00:00,2013-05-26 18:00:00,16.713,22.333,14.5502,14.2826,0.591,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 18:00:00,,16.713,,22.333,,14.5502,,14.2826,,0.591,,NA,,NA,,NA
ECO66G12,2013-05-26,18:30:00,2013-05-26 18:30:00,16.713,21.76,14.548,14.2794,0.593,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 18:30:00,,16.713,,21.76,,14.548,,14.2794,,0.593,,NA,,NA,,NA
ECO66G12,2013-05-26,19:00:00,2013-05-26 19:00:00,16.618,20.901,14.5453,14.2746,0.598,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 19:00:00,,16.618,,20.901,,14.5453,,14.2746,,0.598,,NA,,NA,,NA
ECO66G12,2013-05-26,19:30:00,2013-05-26 19:30:00,16.618,20.234,14.5431,14.2753,0.591,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 19:30:00,,16.618,,20.234,,14.5431,,14.2753,,0.591,,NA,,NA,,NA
ECO66G12,2013-05-26,20:00:00,2013-05-26 20:00:00,16.523,19.472,14.5426,14.2735,0.594,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 20:00:00,,16.523,,19.472,,14.5426,,14.2735,,0.594,,NA,,NA,,NA
ECO66G12,2013-05-26,20:30:00,2013-05-26 20:30:00,16.523,18.711,14.5403,14.2761,0.583,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 20:30:00,,16.523,,18.711,,14.5403,,14.2761,,0.583,,NA,,NA,,NA
ECO66G12,2013-05-26,21:00:00,2013-05-26 21:00:00,16.427,17.95,14.5424,14.274,0.592,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 21:00:00,,16.427,,17.95,,14.5424,,14.274,,0.592,,NA,,NA,,NA
ECO66G12,2013-05-26,21:30:00,2013-05-26 21:30:00,16.237,17.284,14.5416,14.2749,0.589,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 21:30:00,,16.237,,17.284,,14.5416,,14.2749,,0.589,,NA,,NA,,NA
ECO66G12,2013-05-26,22:00:00,2013-05-26 22:00:00,16.141,16.523,14.5458,14.2777,0.592,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 22:00:00,,16.141,,16.523,,14.5458,,14.2777,,0.592,,NA,,NA,,NA
ECO66G12,2013-05-26,22:30:00,2013-05-26 22:30:00,16.046,15.951,14.5524,14.2836,0.593,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 22:30:00,,16.046,,15.951,,14.5524,,14.2836,,0.593,,NA,,NA,,NA
ECO66G12,2013-05-26,23:00:00,2013-05-26 23:00:00,15.951,15.473,14.5521,14.2855,0.588,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 23:00:00,,15.951,,15.473,,14.5521,,14.2855,,0.588,,NA,,NA,,NA
ECO66G12,2013-05-26,23:30:00,2013-05-26 23:30:00,15.855,15.091,14.554,14.2856,0.592,NA,NA,NA,,P,P,P,P,P,,,,5,26,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-26 23:30:00,,15.855,,15.091,,14.554,,14.2856,,0.592,,NA,,NA,,NA
ECO66G12,2013-05-27,00:00:00,2013-05-27 00:00:00,15.664,14.613,14.5556,14.2853,0.597,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 00:00:00,,15.664,,14.613,,14.5556,,14.2853,,0.597,,NA,,NA,,NA
ECO66G12,2013-05-27,00:30:00,2013-05-27 00:30:00,15.569,14.23,14.5506,14.2833,0.59,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 00:30:00,,15.569,,14.23,,14.5506,,14.2833,,0.59,,NA,,NA,,NA
ECO66G12,2013-05-27,01:00:00,2013-05-27 01:00:00,15.473,13.942,14.5503,14.2817,0.593,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 01:00:00,,15.473,,13.942,,14.5503,,14.2817,,0.593,,NA,,NA,,NA
ECO66G12,2013-05-27,01:30:00,2013-05-27 01:30:00,15.378,13.654,14.5454,14.2824,0.58,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 01:30:00,,15.378,,13.654,,14.5454,,14.2824,,0.58,,NA,,NA,,NA
ECO66G12,2013-05-27,02:00:00,2013-05-27 02:00:00,15.282,13.365,14.5428,14.2787,0.583,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 02:00:00,,15.282,,13.365,,14.5428,,14.2787,,0.583,,NA,,NA,,NA
ECO66G12,2013-05-27,02:30:00,2013-05-27 02:30:00,15.187,13.076,14.5425,14.2771,0.586,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 02:30:00,,15.187,,13.076,,14.5425,,14.2771,,0.586,,NA,,NA,,NA
ECO66G12,2013-05-27,03:00:00,2013-05-27 03:00:00,15.091,12.883,14.5421,14.2739,0.592,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 03:00:00,,15.091,,12.883,,14.5421,,14.2739,,0.592,,NA,,NA,,NA
ECO66G12,2013-05-27,03:30:00,2013-05-27 03:30:00,14.9,12.497,14.5392,14.2717,0.59,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 03:30:00,,14.9,,12.497,,14.5392,,14.2717,,0.59,,NA,,NA,,NA
ECO66G12,2013-05-27,04:00:00,2013-05-27 04:00:00,14.804,12.304,14.541,14.2707,0.597,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 04:00:00,,14.804,,12.304,,14.541,,14.2707,,0.597,,NA,,NA,,NA
ECO66G12,2013-05-27,04:30:00,2013-05-27 04:30:00,14.709,12.013,14.5431,14.2737,0.595,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 04:30:00,,14.709,,12.013,,14.5431,,14.2737,,0.595,,NA,,NA,,NA
ECO66G12,2013-05-27,05:00:00,2013-05-27 05:00:00,14.613,11.916,14.5405,14.2755,0.584,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 05:00:00,,14.613,,11.916,,14.5405,,14.2755,,0.584,,NA,,NA,,NA
ECO66G12,2013-05-27,05:30:00,2013-05-27 05:30:00,14.517,11.722,14.5424,14.279,0.581,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 05:30:00,,14.517,,11.722,,14.5424,,14.279,,0.581,,NA,,NA,,NA
ECO66G12,2013-05-27,06:00:00,2013-05-27 06:00:00,14.421,11.528,14.5489,14.2803,0.593,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 06:00:00,,14.421,,11.528,,14.5489,,14.2803,,0.593,,NA,,NA,,NA
ECO66G12,2013-05-27,06:30:00,2013-05-27 06:30:00,14.325,11.431,14.5531,14.2842,0.593,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 06:30:00,,14.325,,11.431,,14.5531,,14.2842,,0.593,,NA,,NA,,NA
ECO66G12,2013-05-27,07:00:00,2013-05-27 07:00:00,14.23,11.334,14.5574,14.2882,0.594,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 07:00:00,,14.23,,11.334,,14.5574,,14.2882,,0.594,,NA,,NA,,NA
ECO66G12,2013-05-27,07:30:00,2013-05-27 07:30:00,14.23,11.334,14.5598,14.2927,0.589,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 07:30:00,,14.23,,11.334,,14.5598,,14.2927,,0.589,,NA,,NA,,NA
ECO66G12,2013-05-27,08:00:00,2013-05-27 08:00:00,14.134,11.431,14.5616,14.2955,0.587,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 08:00:00,,14.134,,11.431,,14.5616,,14.2955,,0.587,,NA,,NA,,NA
ECO66G12,2013-05-27,08:30:00,2013-05-27 08:30:00,14.134,11.722,14.564,14.2971,0.589,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 08:30:00,,14.134,,11.722,,14.564,,14.2971,,0.589,,NA,,NA,,NA
ECO66G12,2013-05-27,09:00:00,2013-05-27 09:00:00,14.134,12.207,14.5663,14.2974,0.593,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 09:00:00,,14.134,,12.207,,14.5663,,14.2974,,0.593,,NA,,NA,,NA
ECO66G12,2013-05-27,09:30:00,2013-05-27 09:30:00,14.134,12.98,14.564,14.2993,0.584,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 09:30:00,,14.134,,12.98,,14.564,,14.2993,,0.584,,NA,,NA,,NA
ECO66G12,2013-05-27,10:00:00,2013-05-27 10:00:00,14.23,14.134,14.5598,14.2919,0.591,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 10:00:00,,14.23,,14.134,,14.5598,,14.2919,,0.591,,NA,,NA,,NA
ECO66G12,2013-05-27,10:30:00,2013-05-27 10:30:00,14.325,15.569,14.5577,14.2882,0.595,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 10:30:00,,14.325,,15.569,,14.5577,,14.2882,,0.595,,NA,,NA,,NA
ECO66G12,2013-05-27,11:00:00,2013-05-27 11:00:00,14.613,16.999,14.5496,14.2848,0.584,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 11:00:00,,14.613,,16.999,,14.5496,,14.2848,,0.584,,NA,,NA,,NA
ECO66G12,2013-05-27,11:30:00,2013-05-27 11:30:00,14.9,18.711,14.5506,14.2829,0.591,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 11:30:00,,14.9,,18.711,,14.5506,,14.2829,,0.591,,NA,,NA,,NA
ECO66G12,2013-05-27,12:00:00,2013-05-27 12:00:00,15.282,20.996,14.5496,14.2819,0.591,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 12:00:00,,15.282,,20.996,,14.5496,,14.2819,,0.591,,NA,,NA,,NA
ECO66G12,2013-05-27,12:30:00,2013-05-27 12:30:00,15.76,23.004,14.549,14.2819,0.59,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 12:30:00,,15.76,,23.004,,14.549,,14.2819,,0.59,,NA,,NA,,NA
ECO66G12,2013-05-27,13:00:00,2013-05-27 13:00:00,16.141,24.448,14.5458,14.281,0.584,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 13:00:00,,16.141,,24.448,,14.5458,,14.281,,0.584,,NA,,NA,,NA
ECO66G12,2013-05-27,13:30:00,2013-05-27 13:30:00,16.427,25.513,14.5447,14.2756,0.594,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 13:30:00,,16.427,,25.513,,14.5447,,14.2756,,0.594,,NA,,NA,,NA
ECO66G12,2013-05-27,14:00:00,2013-05-27 14:00:00,16.808,26.097,14.5415,14.2698,0.6,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 14:00:00,,16.808,,26.097,,14.5415,,14.2698,,0.6,,NA,,NA,,NA
ECO66G12,2013-05-27,14:30:00,2013-05-27 14:30:00,17.189,26.39,14.5383,14.2692,0.594,NA,NA,NA,,P,P,P,P,P,,,,5,27,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-05-27 14:30:00,,17.189,,26.39,,14.5383,,14.2692,,0.594,,NA,,NA,,NA
